uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
AL,PNEUMONIA,VIA_PUBLICA,"40 - 49",F,1
AL,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
AL,SEPTICEMIA,DOMICILIO,"40 - 49",M,5
AL,SEPTICEMIA,HOSPITAL,"40 - 49",F,57
AL,SEPTICEMIA,HOSPITAL,"40 - 49",M,44
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
AL,SRAG,HOSPITAL,"40 - 49",F,4
AL,SRAG,HOSPITAL,"40 - 49",M,1
AM,OUTRAS,DOMICILIO,"40 - 49",F,30
AM,OUTRAS,DOMICILIO,"40 - 49",M,50
AM,OUTRAS,HOSPITAL,"40 - 49",F,104
AM,OUTRAS,HOSPITAL,"40 - 49",M,105
AM,OUTRAS,OUTRO,"40 - 49",F,6
AM,OUTRAS,OUTRO,"40 - 49",M,25
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
AM,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
AM,OUTRAS,VIA_PUBLICA,"40 - 49",M,23
AM,COVID,HOSPITAL,"40 - 49",F,1
AM,COVID,HOSPITAL,"40 - 49",M,2
AM,INDETERMINADA,DOMICILIO,"40 - 49",M,2
AM,INDETERMINADA,OUTRO,"40 - 49",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",I,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,21
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,15
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AM,PNEUMONIA,HOSPITAL,"40 - 49",F,28
AM,PNEUMONIA,HOSPITAL,"40 - 49",M,32
AM,PNEUMONIA,OUTRO,"40 - 49",F,2
AM,PNEUMONIA,OUTRO,"40 - 49",M,1
AM,SEPTICEMIA,DOMICILIO,"40 - 49",M,1
AM,SEPTICEMIA,HOSPITAL,"40 - 49",F,24
AM,SEPTICEMIA,HOSPITAL,"40 - 49",M,45
AM,SEPTICEMIA,OUTRO,"40 - 49",M,1
AM,SRAG,DOMICILIO,"40 - 49",M,1
AM,SRAG,HOSPITAL,"40 - 49",F,3
AM,SRAG,HOSPITAL,"40 - 49",M,2
AP,OUTRAS,DOMICILIO,"40 - 49",F,7
AP,OUTRAS,DOMICILIO,"40 - 49",M,4
AP,OUTRAS,HOSPITAL,"40 - 49",F,14
AP,OUTRAS,HOSPITAL,"40 - 49",M,26
AP,OUTRAS,IGNORADO,"40 - 49",F,1
AP,OUTRAS,IGNORADO,"40 - 49",M,1
AP,OUTRAS,OUTRO,"40 - 49",M,2
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,6
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,5
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,PNEUMONIA,HOSPITAL,"40 - 49",F,6
AP,PNEUMONIA,HOSPITAL,"40 - 49",M,12
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
AP,SEPTICEMIA,HOSPITAL,"40 - 49",F,13
AP,SEPTICEMIA,HOSPITAL,"40 - 49",M,7
BA,OUTRAS,DOMICILIO,"40 - 49",F,133
BA,OUTRAS,DOMICILIO,"40 - 49",M,297
BA,OUTRAS,HOSPITAL,"40 - 49",F,396
BA,OUTRAS,HOSPITAL,"40 - 49",M,431
BA,OUTRAS,IGNORADO,"40 - 49",F,2
BA,OUTRAS,IGNORADO,"40 - 49",M,7
BA,OUTRAS,OUTRO,"40 - 49",F,17
BA,OUTRAS,OUTRO,"40 - 49",M,63
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,61
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,67
BA,OUTRAS,VIA_PUBLICA,"40 - 49",F,13
BA,OUTRAS,VIA_PUBLICA,"40 - 49",M,51
BA,COVID,HOSPITAL,"40 - 49",M,5
BA,INDETERMINADA,DOMICILIO,"40 - 49",F,1
BA,INDETERMINADA,DOMICILIO,"40 - 49",M,4
BA,INDETERMINADA,HOSPITAL,"40 - 49",F,2
BA,INDETERMINADA,HOSPITAL,"40 - 49",M,1
BA,INDETERMINADA,OUTRO,"40 - 49",M,2
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
BA,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,9
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,13
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,70
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,77
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,11
BA,PNEUMONIA,DOMICILIO,"40 - 49",F,3
BA,PNEUMONIA,DOMICILIO,"40 - 49",M,5
BA,PNEUMONIA,HOSPITAL,"40 - 49",F,69
BA,PNEUMONIA,HOSPITAL,"40 - 49",M,118
BA,PNEUMONIA,OUTRO,"40 - 49",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,6
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
BA,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
BA,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
BA,SEPTICEMIA,DOMICILIO,"40 - 49",M,4
BA,SEPTICEMIA,HOSPITAL,"40 - 49",F,161
BA,SEPTICEMIA,HOSPITAL,"40 - 49",I,1
BA,SEPTICEMIA,HOSPITAL,"40 - 49",M,166
BA,SEPTICEMIA,IGNORADO,"40 - 49",F,1
BA,SEPTICEMIA,IGNORADO,"40 - 49",M,2
BA,SEPTICEMIA,OUTRO,"40 - 49",F,2
BA,SEPTICEMIA,OUTRO,"40 - 49",M,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,14
BA,SRAG,HOSPITAL,"40 - 49",F,3
BA,SRAG,HOSPITAL,"40 - 49",M,6
BA,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
CE,OUTRAS,AMBULANCIA,"40 - 49",F,1
CE,OUTRAS,DOMICILIO,"40 - 49",F,65
CE,OUTRAS,DOMICILIO,"40 - 49",M,153
CE,OUTRAS,HOSPITAL,"40 - 49",F,154
CE,OUTRAS,HOSPITAL,"40 - 49",M,263
CE,OUTRAS,IGNORADO,"40 - 49",F,2
CE,OUTRAS,IGNORADO,"40 - 49",M,21
CE,OUTRAS,OUTRO,"40 - 49",F,10
CE,OUTRAS,OUTRO,"40 - 49",M,55
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,16
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,31
CE,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
CE,OUTRAS,VIA_PUBLICA,"40 - 49",M,64
CE,COVID,HOSPITAL,"40 - 49",M,2
CE,COVID,OUTRO,"40 - 49",M,1
CE,INDETERMINADA,DOMICILIO,"40 - 49",M,4
CE,INDETERMINADA,HOSPITAL,"40 - 49",F,2
CE,INDETERMINADA,HOSPITAL,"40 - 49",M,2
CE,INDETERMINADA,OUTRO,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,10
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,13
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,46
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,41
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
CE,PNEUMONIA,DOMICILIO,"40 - 49",F,4
CE,PNEUMONIA,DOMICILIO,"40 - 49",M,7
CE,PNEUMONIA,HOSPITAL,"40 - 49",F,49
CE,PNEUMONIA,HOSPITAL,"40 - 49",M,79
CE,PNEUMONIA,IGNORADO,"40 - 49",M,1
CE,PNEUMONIA,OUTRO,"40 - 49",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,8
CE,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
CE,SEPTICEMIA,DOMICILIO,"40 - 49",M,6
CE,SEPTICEMIA,HOSPITAL,"40 - 49",F,98
CE,SEPTICEMIA,HOSPITAL,"40 - 49",M,116
CE,SEPTICEMIA,OUTRO,"40 - 49",F,1
CE,SEPTICEMIA,OUTRO,"40 - 49",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
CE,SRAG,DOMICILIO,"40 - 49",F,1
CE,SRAG,HOSPITAL,"40 - 49",M,2
CE,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,OUTRAS,DOMICILIO,"40 - 49",F,13
DF,OUTRAS,DOMICILIO,"40 - 49",M,44
DF,OUTRAS,HOSPITAL,"40 - 49",F,102
DF,OUTRAS,HOSPITAL,"40 - 49",M,146
DF,OUTRAS,OUTRO,"40 - 49",F,8
DF,OUTRAS,OUTRO,"40 - 49",M,12
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
DF,OUTRAS,VIA_PUBLICA,"40 - 49",M,11
DF,COVID,HOSPITAL,"40 - 49",F,2
DF,COVID,HOSPITAL,"40 - 49",M,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,INDETERMINADA,HOSPITAL,"40 - 49",F,2
DF,INDETERMINADA,HOSPITAL,"40 - 49",M,9
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,3
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,8
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,16
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
DF,PNEUMONIA,HOSPITAL,"40 - 49",F,35
DF,PNEUMONIA,HOSPITAL,"40 - 49",M,45
DF,PNEUMONIA,OUTRO,"40 - 49",M,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,SEPTICEMIA,HOSPITAL,"40 - 49",F,42
DF,SEPTICEMIA,HOSPITAL,"40 - 49",M,48
DF,SEPTICEMIA,OUTRO,"40 - 49",F,4
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,SRAG,HOSPITAL,"40 - 49",F,3
ES,OUTRAS,DOMICILIO,"40 - 49",F,45
ES,OUTRAS,DOMICILIO,"40 - 49",M,65
ES,OUTRAS,HOSPITAL,"40 - 49",F,118
ES,OUTRAS,HOSPITAL,"40 - 49",M,133
ES,OUTRAS,IGNORADO,"40 - 49",F,2
ES,OUTRAS,IGNORADO,"40 - 49",M,1
ES,OUTRAS,OUTRO,"40 - 49",F,6
ES,OUTRAS,OUTRO,"40 - 49",M,27
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,11
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
ES,OUTRAS,VIA_PUBLICA,"40 - 49",F,6
ES,OUTRAS,VIA_PUBLICA,"40 - 49",M,39
ES,COVID,HOSPITAL,"40 - 49",F,2
ES,COVID,HOSPITAL,"40 - 49",M,1
ES,INDETERMINADA,HOSPITAL,"40 - 49",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,8
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,16
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,14
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,1
ES,PNEUMONIA,DOMICILIO,"40 - 49",M,4
ES,PNEUMONIA,HOSPITAL,"40 - 49",F,37
ES,PNEUMONIA,HOSPITAL,"40 - 49",M,59
ES,PNEUMONIA,OUTRO,"40 - 49",F,1
ES,PNEUMONIA,OUTRO,"40 - 49",M,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
ES,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
ES,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
ES,SEPTICEMIA,HOSPITAL,"40 - 49",F,51
ES,SEPTICEMIA,HOSPITAL,"40 - 49",M,51
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
ES,SRAG,DOMICILIO,"40 - 49",M,1
ES,SRAG,HOSPITAL,"40 - 49",F,1
ES,SRAG,HOSPITAL,"40 - 49",M,1
GO,OUTRAS,DOMICILIO,"40 - 49",F,40
GO,OUTRAS,DOMICILIO,"40 - 49",M,87
GO,OUTRAS,HOSPITAL,"40 - 49",F,159
GO,OUTRAS,HOSPITAL,"40 - 49",M,205
GO,OUTRAS,IGNORADO,"40 - 49",F,9
GO,OUTRAS,IGNORADO,"40 - 49",M,27
GO,OUTRAS,OUTRO,"40 - 49",F,24
GO,OUTRAS,OUTRO,"40 - 49",M,58
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,48
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,42
GO,OUTRAS,VIA_PUBLICA,"40 - 49",F,6
GO,OUTRAS,VIA_PUBLICA,"40 - 49",M,34
GO,COVID,HOSPITAL,"40 - 49",F,2
GO,COVID,HOSPITAL,"40 - 49",M,1
GO,COVID,OUTRO,"40 - 49",F,1
GO,COVID,OUTRO,"40 - 49",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
GO,INDETERMINADA,HOSPITAL,"40 - 49",F,1
GO,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
GO,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,15
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,33
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,20
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
GO,PNEUMONIA,DOMICILIO,"40 - 49",F,1
GO,PNEUMONIA,DOMICILIO,"40 - 49",M,6
GO,PNEUMONIA,HOSPITAL,"40 - 49",F,43
GO,PNEUMONIA,HOSPITAL,"40 - 49",M,68
GO,PNEUMONIA,IGNORADO,"40 - 49",F,1
GO,PNEUMONIA,IGNORADO,"40 - 49",M,3
GO,PNEUMONIA,OUTRO,"40 - 49",F,1
GO,PNEUMONIA,OUTRO,"40 - 49",M,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,10
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,16
GO,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
GO,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
GO,SEPTICEMIA,HOSPITAL,"40 - 49",F,72
GO,SEPTICEMIA,HOSPITAL,"40 - 49",M,71
GO,SEPTICEMIA,IGNORADO,"40 - 49",F,3
GO,SEPTICEMIA,IGNORADO,"40 - 49",M,2
GO,SEPTICEMIA,OUTRO,"40 - 49",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,6
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
GO,SRAG,HOSPITAL,"40 - 49",F,1
GO,SRAG,HOSPITAL,"40 - 49",M,3
GO,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,OUTRAS,DOMICILIO,"40 - 49",F,41
MA,OUTRAS,DOMICILIO,"40 - 49",M,55
MA,OUTRAS,HOSPITAL,"40 - 49",F,152
MA,OUTRAS,HOSPITAL,"40 - 49",M,174
MA,OUTRAS,IGNORADO,"40 - 49",F,2
MA,OUTRAS,IGNORADO,"40 - 49",M,2
MA,OUTRAS,OUTRO,"40 - 49",F,10
MA,OUTRAS,OUTRO,"40 - 49",M,29
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
MA,OUTRAS,VIA_PUBLICA,"40 - 49",F,4
MA,OUTRAS,VIA_PUBLICA,"40 - 49",M,18
MA,COVID,HOSPITAL,"40 - 49",F,1
MA,COVID,HOSPITAL,"40 - 49",M,1
MA,COVID,OUTRO,"40 - 49",M,1
MA,INDETERMINADA,DOMICILIO,"40 - 49",F,1
MA,INDETERMINADA,DOMICILIO,"40 - 49",M,5
MA,INDETERMINADA,HOSPITAL,"40 - 49",F,1
MA,INDETERMINADA,HOSPITAL,"40 - 49",M,1
MA,INDETERMINADA,IGNORADO,"40 - 49",M,1
MA,INDETERMINADA,OUTRO,"40 - 49",F,1
MA,INDETERMINADA,OUTRO,"40 - 49",M,3
MA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,31
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,38
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,PNEUMONIA,DOMICILIO,"40 - 49",F,3
MA,PNEUMONIA,HOSPITAL,"40 - 49",F,44
MA,PNEUMONIA,HOSPITAL,"40 - 49",M,48
MA,PNEUMONIA,IGNORADO,"40 - 49",M,1
MA,PNEUMONIA,OUTRO,"40 - 49",F,1
MA,PNEUMONIA,OUTRO,"40 - 49",M,1
MA,SEPTICEMIA,DOMICILIO,"40 - 49",M,7
MA,SEPTICEMIA,HOSPITAL,"40 - 49",F,51
MA,SEPTICEMIA,HOSPITAL,"40 - 49",M,44
MA,SEPTICEMIA,IGNORADO,"40 - 49",M,1
MA,SEPTICEMIA,OUTRO,"40 - 49",F,2
MA,SEPTICEMIA,OUTRO,"40 - 49",M,2
MA,SRAG,DOMICILIO,"40 - 49",M,1
MA,SRAG,HOSPITAL,"40 - 49",F,4
MA,SRAG,HOSPITAL,"40 - 49",M,1
MG,OUTRAS,DOMICILIO,"40 - 49",F,214
MG,OUTRAS,DOMICILIO,"40 - 49",I,1
MG,OUTRAS,DOMICILIO,"40 - 49",M,425
MG,OUTRAS,HOSPITAL,"40 - 49",F,585
MG,OUTRAS,HOSPITAL,"40 - 49",M,734
MG,OUTRAS,IGNORADO,"40 - 49",F,12
MG,OUTRAS,IGNORADO,"40 - 49",I,7
MG,OUTRAS,IGNORADO,"40 - 49",M,25
MG,OUTRAS,OUTRO,"40 - 49",F,30
MG,OUTRAS,OUTRO,"40 - 49",M,98
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,71
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,98
MG,OUTRAS,VIA_PUBLICA,"40 - 49",F,13
MG,OUTRAS,VIA_PUBLICA,"40 - 49",M,100
MG,COVID,DOMICILIO,"40 - 49",M,1
MG,COVID,HOSPITAL,"40 - 49",F,5
MG,COVID,HOSPITAL,"40 - 49",M,7
MG,INDETERMINADA,DOMICILIO,"40 - 49",F,5
MG,INDETERMINADA,DOMICILIO,"40 - 49",M,34
MG,INDETERMINADA,HOSPITAL,"40 - 49",F,6
MG,INDETERMINADA,HOSPITAL,"40 - 49",M,7
MG,INDETERMINADA,IGNORADO,"40 - 49",I,1
MG,INDETERMINADA,OUTRO,"40 - 49",F,2
MG,INDETERMINADA,OUTRO,"40 - 49",M,7
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,7
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,12
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,18
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,99
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,113
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",I,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",I,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,14
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,15
MG,PNEUMONIA,DOMICILIO,"40 - 49",F,2
MG,PNEUMONIA,DOMICILIO,"40 - 49",M,11
MG,PNEUMONIA,HOSPITAL,"40 - 49",F,152
MG,PNEUMONIA,HOSPITAL,"40 - 49",M,223
MG,PNEUMONIA,IGNORADO,"40 - 49",F,3
MG,PNEUMONIA,IGNORADO,"40 - 49",M,2
MG,PNEUMONIA,OUTRO,"40 - 49",F,1
MG,PNEUMONIA,OUTRO,"40 - 49",M,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,14
MG,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
MG,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
MG,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
MG,SEPTICEMIA,HOSPITAL,"40 - 49",F,253
MG,SEPTICEMIA,HOSPITAL,"40 - 49",M,335
MG,SEPTICEMIA,IGNORADO,"40 - 49",F,2
MG,SEPTICEMIA,IGNORADO,"40 - 49",M,3
MG,SEPTICEMIA,OUTRO,"40 - 49",F,3
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,12
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,11
MG,SRAG,HOSPITAL,"40 - 49",F,4
MG,SRAG,HOSPITAL,"40 - 49",M,10
MG,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MS,OUTRAS,DOMICILIO,"40 - 49",F,29
MS,OUTRAS,DOMICILIO,"40 - 49",M,49
MS,OUTRAS,HOSPITAL,"40 - 49",F,77
MS,OUTRAS,HOSPITAL,"40 - 49",M,86
MS,OUTRAS,OUTRO,"40 - 49",F,5
MS,OUTRAS,OUTRO,"40 - 49",M,9
MS,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
MS,OUTRAS,VIA_PUBLICA,"40 - 49",M,14
MS,COVID,HOSPITAL,"40 - 49",F,3
MS,COVID,HOSPITAL,"40 - 49",M,3
MS,INDETERMINADA,DOMICILIO,"40 - 49",M,3
MS,INDETERMINADA,HOSPITAL,"40 - 49",F,2
MS,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
MS,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,8
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,17
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,13
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
MS,PNEUMONIA,DOMICILIO,"40 - 49",F,2
MS,PNEUMONIA,DOMICILIO,"40 - 49",M,2
MS,PNEUMONIA,HOSPITAL,"40 - 49",F,37
MS,PNEUMONIA,HOSPITAL,"40 - 49",M,44
